Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,Hour
1624580081,2016-03-27 11:00:00,50,0,0.0,0,11
1624580081,2016-03-27 12:00:00,50,0,0.0,0,12
1624580081,2016-03-27 13:00:00,62,8,0.133333,143,13
1624580081,2016-03-27 14:00:00,90,31,0.516667,439,14
1624580081,2016-03-27 15:00:00,75,17,0.283333,508,15
1624580081,2016-03-27 16:00:00,50,0,0.0,0,16
1624580081,2016-03-27 17:00:00,73,17,0.283333,283,17
1624580081,2016-03-27 18:00:00,59,7,0.116667,76,18
1624580081,2016-03-27 19:00:00,63,8,0.133333,231,19
1624580081,2016-03-27 20:00:00,57,5,0.083333,96,20
1624580081,2016-03-27 21:00:00,59,7,0.116667,62,21
1624580081,2016-03-27 22:00:00,63,10,0.166667,147,22
1624580081,2016-03-27 23:00:00,51,1,0.016667,0,23
1624580081,2016-03-28 00:00:00,71,12,0.2,365,0
1624580081,2016-03-28 01:00:00,57,5,0.083333,91,1
1624580081,2016-03-28 02:00:00,52,2,0.033333,0,2
1624580081,2016-03-28 03:00:00,50,0,0.0,0,3
1624580081,2016-03-28 04:00:00,50,0,0.0,0,4
1624580081,2016-03-28 05:00:00,50,0,0.0,0,5
1624580081,2016-03-28 06:00:00,51,1,0.016667,0,6
1624580081,2016-03-28 07:00:00,50,0,0.0,0,7
1624580081,2016-03-28 08:00:00,50,0,0.0,0,8
1624580081,2016-03-28 09:00:00,50,0,0.0,0,9
1624580081,2016-03-28 10:00:00,64,11,0.183333,103,10
1624580081,2016-03-28 11:00:00,54,3,0.05,52,11
1624580081,2016-03-28 12:00:00,50,0,0.0,0,12
1624580081,2016-03-28 13:00:00,58,6,0.1,68,13
1624580081,2016-03-28 14:00:00,82,20,0.333333,439,14
1624580081,2016-03-28 15:00:00,50,0,0.0,0,15
1624580081,2016-03-28 16:00:00,55,3,0.05,76,16
1624580081,2016-03-28 17:00:00,50,0,0.0,0,17
1624580081,2016-03-28 18:00:00,54,3,0.05,0,18
1624580081,2016-03-28 19:00:00,80,19,0.316667,540,19
1624580081,2016-03-28 20:00:00,53,2,0.033333,27,20
1624580081,2016-03-28 21:00:00,58,5,0.083333,80,21
1624580081,2016-03-28 22:00:00,50,0,0.0,0,22
1624580081,2016-03-28 23:00:00,55,3,0.05,64,23
1624580081,2016-03-29 00:00:00,51,1,0.016667,0,0
1624580081,2016-03-29 01:00:00,52,2,0.033333,0,1
1624580081,2016-03-29 02:00:00,50,0,0.0,0,2
1624580081,2016-03-29 03:00:00,50,0,0.0,0,3
1624580081,2016-03-29 04:00:00,50,0,0.0,0,4
1624580081,2016-03-29 05:00:00,51,1,0.016667,11,5
1624580081,2016-03-29 06:00:00,50,0,0.0,0,6
1624580081,2016-03-29 07:00:00,50,0,0.0,0,7
1624580081,2016-03-29 08:00:00,50,0,0.0,0,8
1624580081,2016-03-29 09:00:00,52,2,0.033333,0,9
1624580081,2016-03-29 10:00:00,53,2,0.033333,10,10
1624580081,2016-03-29 11:00:00,57,5,0.083333,94,11
1624580081,2016-03-29 12:00:00,59,5,0.083333,176,12
1624580081,2016-03-29 13:00:00,52,2,0.033333,26,13
1624580081,2016-03-29 14:00:00,50,0,0.0,0,14
1624580081,2016-03-29 15:00:00,66,9,0.15,287,15
1624580081,2016-03-29 16:00:00,50,0,0.0,0,16
1624580081,2016-03-29 17:00:00,50,0,0.0,0,17
1624580081,2016-03-29 18:00:00,60,6,0.1,115,18
1624580081,2016-03-29 19:00:00,67,10,0.166667,362,19
1624580081,2016-03-29 20:00:00,53,2,0.033333,0,20
1624580081,2016-03-29 21:00:00,58,6,0.1,45,21
1624580081,2016-03-29 22:00:00,68,11,0.183333,368,22
1624580081,2016-03-29 23:00:00,53,2,0.033333,50,23
1624580081,2016-03-30 00:00:00,79,21,0.35,826,0
1624580081,2016-03-30 01:00:00,51,1,0.016667,6,1
1624580081,2016-03-30 02:00:00,51,1,0.016667,0,2
1624580081,2016-03-30 03:00:00,50,0,0.0,0,3
1624580081,2016-03-30 04:00:00,50,0,0.0,0,4
1624580081,2016-03-30 05:00:00,50,0,0.0,0,5
1624580081,2016-03-30 06:00:00,50,0,0.0,0,6
1624580081,2016-03-30 07:00:00,51,1,0.016667,0,7
1624580081,2016-03-30 08:00:00,52,2,0.033333,8,8
1624580081,2016-03-30 09:00:00,53,3,0.05,12,9
1624580081,2016-03-30 10:00:00,50,0,0.0,0,10
1624580081,2016-03-30 11:00:00,51,1,0.016667,0,11
1624580081,2016-03-30 12:00:00,68,12,0.2,221,12
1624580081,2016-03-30 13:00:00,52,2,0.033333,17,13
1624580081,2016-03-30 14:00:00,50,0,0.0,0,14
1624580081,2016-03-30 15:00:00,51,1,0.016667,0,15
1624580081,2016-03-30 16:00:00,52,2,0.033333,13,16
1624580081,2016-03-30 17:00:00,59,5,0.083333,146,17
1624580081,2016-03-30 18:00:00,61,8,0.133333,126,18
1624580081,2016-03-30 19:00:00,54,3,0.05,28,19
1624580081,2016-03-30 20:00:00,52,2,0.033333,6,20
1624580081,2016-03-30 21:00:00,59,7,0.116667,46,21
1624580081,2016-03-30 22:00:00,56,4,0.066667,62,22
1624580081,2016-03-30 23:00:00,61,8,0.133333,158,23
1624580081,2016-03-31 00:00:00,50,0,0.0,0,0
1624580081,2016-03-31 01:00:00,50,0,0.0,0,1
1624580081,2016-03-31 02:00:00,61,8,0.133333,225,2
1624580081,2016-03-31 03:00:00,50,0,0.0,0,3
1624580081,2016-03-31 04:00:00,50,0,0.0,0,4
1624580081,2016-03-31 05:00:00,50,0,0.0,0,5
1624580081,2016-03-31 06:00:00,50,0,0.0,0,6
1624580081,2016-03-31 07:00:00,52,2,0.033333,0,7
1624580081,2016-03-31 08:00:00,50,0,0.0,0,8
1624580081,2016-03-31 09:00:00,50,0,0.0,0,9
1624580081,2016-03-31 10:00:00,54,3,0.05,7,10
1624580081,2016-03-31 11:00:00,52,1,0.016667,67,11
1624580081,2016-03-31 12:00:00,55,4,0.066667,0,12
1624580081,2016-03-31 13:00:00,56,3,0.05,123,13
1624580081,2016-03-31 14:00:00,52,1,0.016667,15,14
1624580081,2016-03-31 15:00:00,55,4,0.066667,26,15
1624580081,2016-03-31 16:00:00,58,6,0.1,35,16
1624580081,2016-03-31 17:00:00,87,23,0.383333,412,17
1624580081,2016-03-31 18:00:00,76,15,0.25,182,18
1624580081,2016-03-31 19:00:00,116,26,0.433333,1341,19
1624580081,2016-03-31 20:00:00,70,11,0.183333,286,20
1624580081,2016-03-31 21:00:00,112,39,0.65,1396,21
1624580081,2016-03-31 22:00:00,70,12,0.2,216,22
1624580081,2016-03-31 23:00:00,73,15,0.25,175,23
1624580081,2016-04-01 00:00:00,53,2,0.033333,64,0
1624580081,2016-04-01 01:00:00,53,2,0.033333,0,1
1624580081,2016-04-01 02:00:00,51,1,0.016667,11,2
1624580081,2016-04-01 03:00:00,51,1,0.016667,0,3
1624580081,2016-04-01 04:00:00,50,0,0.0,0,4
1624580081,2016-04-01 05:00:00,50,0,0.0,0,5
1624580081,2016-04-01 06:00:00,51,1,0.016667,0,6
1624580081,2016-04-01 07:00:00,50,0,0.0,0,7
1624580081,2016-04-01 08:00:00,121,41,0.683333,2921,8
1624580081,2016-04-01 09:00:00,132,43,0.716667,3795,9
1624580081,2016-04-01 10:00:00,53,2,0.033333,34,10
1624580081,2016-04-01 11:00:00,50,0,0.0,0,11
1624580081,2016-04-01 12:00:00,56,3,0.05,108,12
1624580081,2016-04-01 13:00:00,53,2,0.033333,0,13
1624580081,2016-04-01 14:00:00,50,0,0.0,0,14
1624580081,2016-04-01 15:00:00,55,3,0.05,69,15
1624580081,2016-04-01 16:00:00,54,3,0.05,14,16
1624580081,2016-04-01 17:00:00,53,2,0.033333,27,17
1624580081,2016-04-01 18:00:00,64,11,0.183333,81,18
1624580081,2016-04-01 19:00:00,94,30,0.5,604,19
1624580081,2016-04-01 20:00:00,99,38,0.633333,758,20
1624580081,2016-04-01 21:00:00,63,11,0.183333,95,21
1624580081,2016-04-01 22:00:00,54,3,0.05,31,22
1624580081,2016-04-01 23:00:00,84,22,0.366667,579,23
1624580081,2016-04-02 00:00:00,57,5,0.083333,81,0
1624580081,2016-04-02 01:00:00,50,0,0.0,0,1
1624580081,2016-04-02 02:00:00,57,4,0.066667,171,2
1624580081,2016-04-02 03:00:00,50,0,0.0,0,3
1624580081,2016-04-02 04:00:00,50,0,0.0,0,4
1624580081,2016-04-02 05:00:00,50,0,0.0,0,5
1624580081,2016-04-02 06:00:00,51,1,0.016667,0,6
1624580081,2016-04-02 07:00:00,50,0,0.0,0,7
1624580081,2016-04-02 08:00:00,50,0,0.0,0,8
1624580081,2016-04-02 09:00:00,50,0,0.0,0,9
1624580081,2016-04-02 10:00:00,51,1,0.016667,0,10
1624580081,2016-04-02 11:00:00,56,4,0.066667,60,11
1624580081,2016-04-02 12:00:00,57,5,0.083333,78,12
1624580081,2016-04-02 13:00:00,50,0,0.0,0,13
1624580081,2016-04-02 14:00:00,50,0,0.0,0,14
1624580081,2016-04-02 15:00:00,68,13,0.216667,253,15
1624580081,2016-04-02 16:00:00,50,0,0.0,0,16
1624580081,2016-04-02 17:00:00,52,1,0.016667,17,17
1624580081,2016-04-02 18:00:00,61,8,0.133333,97,18
1624580081,2016-04-02 19:00:00,81,19,0.316667,341,19
1624580081,2016-04-02 20:00:00,69,16,0.266667,54,20
1624580081,2016-04-02 21:00:00,50,0,0.0,0,21
1624580081,2016-04-02 22:00:00,55,3,0.05,60,22
1624580081,2016-04-02 23:00:00,66,8,0.133333,344,23
1624580081,2016-04-03 00:00:00,69,11,0.183333,286,0
1624580081,2016-04-03 01:00:00,55,4,0.066667,76,1
1624580081,2016-04-03 02:00:00,55,4,0.066667,7,2
1624580081,2016-04-03 03:00:00,50,0,0.0,0,3
1624580081,2016-04-03 04:00:00,50,0,0.0,0,4
1624580081,2016-04-03 05:00:00,50,0,0.0,0,5
1624580081,2016-04-03 06:00:00,50,0,0.0,0,6
1624580081,2016-04-03 07:00:00,50,0,0.0,0,7
1624580081,2016-04-03 08:00:00,50,0,0.0,0,8
1624580081,2016-04-03 09:00:00,60,8,0.133333,140,9
1624580081,2016-04-03 10:00:00,65,11,0.183333,234,10
1624580081,2016-04-03 11:00:00,55,4,0.066667,0,11
1624580081,2016-04-03 12:00:00,72,16,0.266667,200,12
1624580081,2016-04-03 13:00:00,68,12,0.2,186,13
1624580081,2016-04-03 14:00:00,120,33,0.55,1029,14
1624580081,2016-04-03 15:00:00,84,22,0.366667,307,15
1624580081,2016-04-03 16:00:00,51,1,0.016667,0,16
1624580081,2016-04-03 17:00:00,58,6,0.1,49,17
1624580081,2016-04-03 18:00:00,50,0,0.0,0,18
1624580081,2016-04-03 19:00:00,50,0,0.0,0,19
1624580081,2016-04-03 20:00:00,55,3,0.05,23,20
1624580081,2016-04-03 21:00:00,76,17,0.283333,213,21
1624580081,2016-04-03 22:00:00,59,4,0.066667,160,22
1624580081,2016-04-03 23:00:00,51,1,0.016667,0,23
1624580081,2016-04-04 00:00:00,63,10,0.166667,131,0
1624580081,2016-04-04 01:00:00,64,8,0.133333,141,1
1624580081,2016-04-04 02:00:00,50,0,0.0,0,2
1624580081,2016-04-04 03:00:00,50,0,0.0,0,3
1624580081,2016-04-04 04:00:00,50,0,0.0,0,4
1624580081,2016-04-04 05:00:00,50,0,0.0,0,5
1624580081,2016-04-04 06:00:00,51,1,0.016667,0,6
1624580081,2016-04-04 07:00:00,51,1,0.016667,0,7
1624580081,2016-04-04 08:00:00,50,0,0.0,0,8
1624580081,2016-04-04 09:00:00,54,3,0.05,0,9
1624580081,2016-04-04 10:00:00,68,13,0.216667,849,10
1624580081,2016-04-04 11:00:00,100,38,0.633333,3233,11
1624580081,2016-04-04 12:00:00,127,57,0.95,5033,12
1624580081,2016-04-04 13:00:00,130,58,0.966667,4895,13
1624580081,2016-04-04 14:00:00,107,38,0.633333,3248,14
1624580081,2016-04-04 15:00:00,53,2,0.033333,56,15
1624580081,2016-04-04 16:00:00,68,12,0.2,307,16
1624580081,2016-04-04 17:00:00,55,3,0.05,61,17
1624580081,2016-04-04 18:00:00,54,2,0.033333,121,18
1624580081,2016-04-04 19:00:00,59,7,0.116667,135,19
1624580081,2016-04-04 20:00:00,58,6,0.1,123,20
1624580081,2016-04-04 21:00:00,53,2,0.033333,12,21
1624580081,2016-04-04 22:00:00,56,4,0.066667,45,22
1624580081,2016-04-04 23:00:00,56,5,0.083333,74,23
1624580081,2016-04-05 00:00:00,56,5,0.083333,55,0
1624580081,2016-04-05 01:00:00,51,1,0.016667,0,1
1624580081,2016-04-05 02:00:00,51,1,0.016667,14,2
1624580081,2016-04-05 03:00:00,50,0,0.0,0,3
1624580081,2016-04-05 04:00:00,50,0,0.0,0,4
1624580081,2016-04-05 05:00:00,50,0,0.0,0,5
1624580081,2016-04-05 06:00:00,51,1,0.016667,0,6
1624580081,2016-04-05 07:00:00,50,0,0.0,0,7
1624580081,2016-04-05 08:00:00,51,1,0.016667,0,8
1624580081,2016-04-05 09:00:00,50,0,0.0,0,9
1624580081,2016-04-05 10:00:00,58,5,0.083333,120,10
1624580081,2016-04-05 11:00:00,59,5,0.083333,138,11
1624580081,2016-04-05 12:00:00,56,4,0.066667,128,12
1624580081,2016-04-05 13:00:00,53,2,0.033333,57,13
1624580081,2016-04-05 14:00:00,50,0,0.0,0,14
1624580081,2016-04-05 15:00:00,58,5,0.083333,85,15
1624580081,2016-04-05 16:00:00,50,0,0.0,0,16
1624580081,2016-04-05 17:00:00,69,14,0.233333,118,17
1624580081,2016-04-05 18:00:00,67,12,0.2,133,18
1624580081,2016-04-05 19:00:00,53,2,0.033333,39,19
1624580081,2016-04-05 20:00:00,54,3,0.05,63,20
1624580081,2016-04-05 21:00:00,73,13,0.216667,385,21
1624580081,2016-04-05 22:00:00,50,0,0.0,0,22
1624580081,2016-04-05 23:00:00,50,0,0.0,0,23
1624580081,2016-04-06 00:00:00,50,0,0.0,0,0
1624580081,2016-04-06 01:00:00,54,3,0.05,21,1
1624580081,2016-04-06 02:00:00,50,0,0.0,0,2
1624580081,2016-04-06 03:00:00,50,0,0.0,0,3
1624580081,2016-04-06 04:00:00,50,0,0.0,0,4
1624580081,2016-04-06 05:00:00,50,0,0.0,0,5
1624580081,2016-04-06 06:00:00,50,0,0.0,0,6
1624580081,2016-04-06 07:00:00,51,1,0.016667,6,7
1624580081,2016-04-06 08:00:00,50,0,0.0,0,8
1624580081,2016-04-06 09:00:00,50,0,0.0,0,9
1624580081,2016-04-06 10:00:00,51,1,0.016667,0,10
1624580081,2016-04-06 11:00:00,55,4,0.066667,8,11
1624580081,2016-04-06 12:00:00,60,6,0.1,206,12
1624580081,2016-04-06 13:00:00,53,2,0.033333,43,13
1624580081,2016-04-06 14:00:00,60,6,0.1,187,14
1624580081,2016-04-06 15:00:00,54,3,0.05,0,15
1624580081,2016-04-06 16:00:00,52,1,0.016667,50,16
1624580081,2016-04-06 17:00:00,50,0,0.0,0,17
1624580081,2016-04-06 18:00:00,50,0,0.0,0,18
1624580081,2016-04-06 19:00:00,73,16,0.266667,307,19
1624580081,2016-04-06 20:00:00,51,1,0.016667,0,20
1624580081,2016-04-06 21:00:00,52,2,0.033333,0,21
1624580081,2016-04-06 22:00:00,56,4,0.066667,102,22
1624580081,2016-04-06 23:00:00,56,5,0.083333,74,23
1624580081,2016-04-07 00:00:00,54,3,0.05,0,0
1624580081,2016-04-07 01:00:00,50,0,0.0,0,1
1624580081,2016-04-07 02:00:00,50,0,0.0,0,2
1624580081,2016-04-07 03:00:00,59,5,0.083333,223,3
1624580081,2016-04-07 04:00:00,50,0,0.0,0,4
1624580081,2016-04-07 05:00:00,50,0,0.0,0,5
1624580081,2016-04-07 06:00:00,52,2,0.033333,0,6
1624580081,2016-04-07 07:00:00,50,0,0.0,0,7
1624580081,2016-04-07 08:00:00,50,0,0.0,0,8
1624580081,2016-04-07 09:00:00,50,0,0.0,0,9
1624580081,2016-04-07 10:00:00,51,1,0.016667,0,10
1624580081,2016-04-07 11:00:00,50,0,0.0,0,11
1624580081,2016-04-07 12:00:00,55,3,0.05,74,12
1624580081,2016-04-07 13:00:00,59,5,0.083333,245,13
1624580081,2016-04-07 14:00:00,50,0,0.0,0,14
1624580081,2016-04-07 15:00:00,52,2,0.033333,7,15
1624580081,2016-04-07 16:00:00,57,4,0.066667,116,16
1624580081,2016-04-07 17:00:00,50,0,0.0,0,17
1624580081,2016-04-07 18:00:00,58,5,0.083333,97,18
1624580081,2016-04-07 19:00:00,59,6,0.1,95,19
1624580081,2016-04-07 20:00:00,56,3,0.05,105,20
1624580081,2016-04-07 21:00:00,50,0,0.0,0,21
1624580081,2016-04-07 22:00:00,68,13,0.216667,143,22
1624580081,2016-04-07 23:00:00,52,2,0.033333,6,23
1624580081,2016-04-08 00:00:00,62,8,0.133333,194,0
1624580081,2016-04-08 01:00:00,50,0,0.0,0,1
1624580081,2016-04-08 02:00:00,53,2,0.033333,35,2
1624580081,2016-04-08 03:00:00,52,2,0.033333,0,3
1624580081,2016-04-08 04:00:00,52,2,0.033333,0,4
1624580081,2016-04-08 05:00:00,50,0,0.0,0,5
1624580081,2016-04-08 06:00:00,50,0,0.0,0,6
1624580081,2016-04-08 07:00:00,52,2,0.033333,0,7
1624580081,2016-04-08 08:00:00,50,0,0.0,0,8
1624580081,2016-04-08 09:00:00,50,0,0.0,0,9
1624580081,2016-04-08 10:00:00,50,0,0.0,0,10
1624580081,2016-04-08 11:00:00,53,2,0.033333,28,11
1624580081,2016-04-08 12:00:00,130,54,0.9,4871,12
1624580081,2016-04-08 13:00:00,57,4,0.066667,102,13
1624580081,2016-04-08 14:00:00,50,0,0.0,0,14
1624580081,2016-04-08 15:00:00,50,0,0.0,0,15
1624580081,2016-04-08 16:00:00,52,2,0.033333,6,16
1624580081,2016-04-08 17:00:00,59,6,0.1,79,17
1624580081,2016-04-08 18:00:00,54,2,0.033333,60,18
1624580081,2016-04-08 19:00:00,93,28,0.466667,457,19
1624580081,2016-04-08 20:00:00,55,4,0.066667,39,20
1624580081,2016-04-08 21:00:00,52,2,0.033333,12,21
1624580081,2016-04-08 22:00:00,57,6,0.1,50,22
1624580081,2016-04-08 23:00:00,78,17,0.283333,376,23
1624580081,2016-04-09 00:00:00,51,1,0.016667,0,0
1624580081,2016-04-09 01:00:00,54,3,0.05,71,1
1624580081,2016-04-09 02:00:00,51,1,0.016667,0,2
1624580081,2016-04-09 03:00:00,50,0,0.0,0,3
1624580081,2016-04-09 04:00:00,50,0,0.0,0,4
1624580081,2016-04-09 05:00:00,50,0,0.0,0,5
1624580081,2016-04-09 06:00:00,57,5,0.083333,100,6
1624580081,2016-04-09 07:00:00,58,7,0.116667,88,7
1624580081,2016-04-09 08:00:00,51,1,0.016667,0,8
1624580081,2016-04-09 09:00:00,50,0,0.0,0,9
1624580081,2016-04-09 10:00:00,50,0,0.0,0,10
1624580081,2016-04-09 11:00:00,50,0,0.0,0,11
1624580081,2016-04-09 12:00:00,50,0,0.0,0,12
1624580081,2016-04-09 13:00:00,80,22,0.366667,1324,13
1624580081,2016-04-09 14:00:00,69,14,0.233333,658,14
1624580081,2016-04-09 15:00:00,61,7,0.116667,175,15
1624580081,2016-04-09 16:00:00,60,8,0.133333,80,16
1624580081,2016-04-09 17:00:00,56,5,0.083333,0,17
1624580081,2016-04-09 18:00:00,51,1,0.016667,4,18
1624580081,2016-04-09 19:00:00,78,18,0.3,325,19
1624580081,2016-04-09 20:00:00,50,0,0.0,0,20
1624580081,2016-04-09 21:00:00,65,8,0.133333,183,21
1624580081,2016-04-09 22:00:00,73,16,0.266667,476,22
1624580081,2016-04-09 23:00:00,57,5,0.083333,88,23
1624580081,2016-04-10 00:00:00,73,13,0.216667,273,0
1624580081,2016-04-10 01:00:00,67,13,0.216667,101,1
1624580081,2016-04-10 02:00:00,50,0,0.0,0,2
1624580081,2016-04-10 03:00:00,59,8,0.133333,36,3
1624580081,2016-04-10 04:00:00,57,6,0.1,13,4
1624580081,2016-04-10 05:00:00,50,0,0.0,0,5
1624580081,2016-04-10 06:00:00,50,0,0.0,0,6
1624580081,2016-04-10 07:00:00,50,0,0.0,0,7
1624580081,2016-04-10 08:00:00,52,2,0.033333,0,8
1624580081,2016-04-10 09:00:00,50,0,0.0,0,9
1624580081,2016-04-10 10:00:00,66,12,0.2,271,10
1624580081,2016-04-10 11:00:00,82,23,0.383333,261,11
1624580081,2016-04-10 12:00:00,101,30,0.5,808,12
1624580081,2016-04-10 13:00:00,76,9,0.15,452,13
1624580081,2016-04-10 14:00:00,69,12,0.2,345,14
1624580081,2016-04-10 15:00:00,93,26,0.433333,446,15
1624580081,2016-04-10 16:00:00,83,19,0.316667,277,16
1624580081,2016-04-10 17:00:00,53,2,0.033333,57,17
1624580081,2016-04-10 18:00:00,75,15,0.25,136,18
1624580081,2016-04-10 19:00:00,51,1,0.016667,0,19
1624580081,2016-04-10 20:00:00,50,0,0.0,0,20
1624580081,2016-04-10 21:00:00,68,11,0.183333,160,21
1624580081,2016-04-10 22:00:00,79,19,0.316667,274,22
1624580081,2016-04-10 23:00:00,50,0,0.0,0,23
1624580081,2016-04-11 00:00:00,54,2,0.033333,119,0
1624580081,2016-04-11 01:00:00,54,3,0.05,65,1
1624580081,2016-04-11 02:00:00,53,2,0.033333,8,2
1624580081,2016-04-11 03:00:00,53,2,0.033333,54,3
1624580081,2016-04-11 04:00:00,50,0,0.0,0,4
1624580081,2016-04-11 05:00:00,50,0,0.0,0,5
1624580081,2016-04-11 06:00:00,53,2,0.033333,0,6
1624580081,2016-04-11 07:00:00,50,0,0.0,0,7
1624580081,2016-04-11 08:00:00,50,0,0.0,0,8
1624580081,2016-04-11 09:00:00,53,2,0.033333,43,9
1624580081,2016-04-11 10:00:00,132,60,1.0,5231,10
1624580081,2016-04-11 11:00:00,101,31,0.516667,2214,11
1624580081,2016-04-11 12:00:00,61,6,0.1,314,12
1624580081,2016-04-11 13:00:00,53,3,0.05,14,13
1624580081,2016-04-11 14:00:00,64,10,0.166667,540,14
1624580081,2016-04-11 15:00:00,55,3,0.05,114,15
1624580081,2016-04-11 16:00:00,55,3,0.05,120,16
1624580081,2016-04-11 17:00:00,61,5,0.083333,232,17
1624580081,2016-04-11 18:00:00,66,4,0.066667,255,18
1624580081,2016-04-11 19:00:00,65,10,0.166667,319,19
1624580081,2016-04-11 20:00:00,50,0,0.0,0,20
1624580081,2016-04-11 21:00:00,59,6,0.1,71,21
1624580081,2016-04-11 22:00:00,73,14,0.233333,218,22
1624580081,2016-04-11 23:00:00,55,4,0.066667,69,23
1624580081,2016-04-12 00:00:00,55,4,0.066667,31,0
1624580081,2016-04-12 01:00:00,51,1,0.016667,0,1
1624580081,2016-04-12 02:00:00,50,0,0.0,0,2
1624580081,2016-04-12 03:00:00,51,1,0.016667,7,3
1624580081,2016-04-12 04:00:00,50,0,0.0,0,4
1624580081,2016-04-12 05:00:00,50,0,0.0,0,5
1624580081,2016-04-12 06:00:00,50,0,0.0,0,6
1624580081,2016-04-12 07:00:00,50,0,0.0,0,7
1624580081,2016-04-12 08:00:00,51,1,0.016667,0,8
1624580081,2016-04-12 09:00:00,74,18,0.3,1085,9
1624580081,2016-04-12 10:00:00,141,60,1.0,5375,10
1644430081,2016-03-12 00:00:00,147,34,0.566667,38,0
1644430081,2016-03-12 01:00:00,105,12,0.2,16,1
1644430081,2016-03-12 02:00:00,86,1,0.016667,1,2
1644430081,2016-03-12 03:00:00,86,1,0.016667,1,3
1644430081,2016-03-12 04:00:00,86,1,0.016667,1,4
1644430081,2016-03-12 05:00:00,86,1,0.016667,1,5
1644430081,2016-03-12 06:00:00,88,2,0.033333,2,6
1644430081,2016-03-12 07:00:00,86,1,0.016667,1,7
1644430081,2016-03-12 08:00:00,86,1,0.016667,1,8
1644430081,2016-03-12 09:00:00,86,1,0.016667,1,9
1644430081,2016-03-12 10:00:00,86,1,0.016667,1,10
1644430081,2016-03-12 11:00:00,110,14,0.233333,25,11
1644430081,2016-03-12 12:00:00,149,22,0.366667,334,12
1644430081,2016-03-12 13:00:00,160,16,0.266667,675,13
1644430081,2016-03-12 14:00:00,156,16,0.266667,631,14
1644430081,2016-03-12 15:00:00,206,40,0.666667,945,15
1644430081,2016-03-12 16:00:00,250,44,0.733333,1647,16
1644430081,2016-03-12 17:00:00,163,21,0.35,742,17
1644430081,2016-03-12 18:00:00,324,91,1.516667,2804,18
1644430081,2016-03-12 19:00:00,302,83,1.383333,2494,19
1644430081,2016-03-12 20:00:00,284,75,1.25,2339,20
1644430081,2016-03-12 21:00:00,286,79,1.316667,2304,21
1644430081,2016-03-12 22:00:00,232,55,0.916667,1684,22
1644430081,2016-03-12 23:00:00,103,10,0.166667,14,23
1644430081,2016-03-13 00:00:00,103,11,0.183333,14,0
1644430081,2016-03-13 01:00:00,98,9,0.15,14,1
1644430081,2016-03-13 02:00:00,149,36,0.6,44,2
1644430081,2016-03-13 03:00:00,84,0,0.0,0,3
1644430081,2016-03-13 04:00:00,84,0,0.0,0,4
1644430081,2016-03-13 05:00:00,84,0,0.0,0,5
1644430081,2016-03-13 06:00:00,84,0,0.0,0,6
1644430081,2016-03-13 07:00:00,84,0,0.0,0,7
1644430081,2016-03-13 08:00:00,84,0,0.0,0,8
1644430081,2016-03-13 09:00:00,92,5,0.083333,5,9
1644430081,2016-03-13 10:00:00,99,8,0.133333,8,10
1644430081,2016-03-13 11:00:00,143,18,0.3,487,11
1644430081,2016-03-13 12:00:00,84,0,0.0,0,12
1644430081,2016-03-13 13:00:00,98,3,0.05,142,13
1644430081,2016-03-13 14:00:00,458,129,2.15,4655,14
1644430081,2016-03-13 15:00:00,202,28,0.466667,1189,15
1644430081,2016-03-13 16:00:00,191,17,0.283333,1176,16
1644430081,2016-03-13 17:00:00,99,4,0.066667,176,17
1644430081,2016-03-13 18:00:00,86,1,0.016667,27,18
1644430081,2016-03-13 19:00:00,86,1,0.016667,21,19
1644430081,2016-03-13 20:00:00,84,0,0.0,0,20
1644430081,2016-03-13 21:00:00,84,0,0.0,0,21
1644430081,2016-03-13 22:00:00,87,2,0.033333,29,22
1644430081,2016-03-13 23:00:00,84,0,0.0,0,23
1644430081,2016-03-14 00:00:00,87,1,0.016667,12,0
1644430081,2016-03-14 01:00:00,84,0,0.0,0,1
1644430081,2016-03-14 02:00:00,84,0,0.0,0,2
1644430081,2016-03-14 03:00:00,84,0,0.0,0,3
1644430081,2016-03-14 04:00:00,84,0,0.0,0,4
1644430081,2016-03-14 05:00:00,84,0,0.0,0,5
1644430081,2016-03-14 06:00:00,84,0,0.0,0,6
1644430081,2016-03-14 07:00:00,85,1,0.016667,13,7
1644430081,2016-03-14 08:00:00,157,17,0.283333,612,8
1644430081,2016-03-14 09:00:00,113,5,0.083333,163,9
1644430081,2016-03-14 10:00:00,126,14,0.233333,187,10
1644430081,2016-03-14 11:00:00,108,6,0.1,55,11
1644430081,2016-03-14 12:00:00,135,14,0.233333,333,12
1644430081,2016-03-14 13:00:00,133,13,0.216667,353,13
1644430081,2016-03-14 14:00:00,120,9,0.15,208,14
1644430081,2016-03-14 15:00:00,118,7,0.116667,173,15
1644430081,2016-03-14 16:00:00,104,3,0.05,26,16
1644430081,2016-03-14 17:00:00,159,17,0.283333,692,17
1644430081,2016-03-14 18:00:00,107,5,0.083333,177,18
1644430081,2016-03-14 19:00:00,148,12,0.2,640,19
1644430081,2016-03-14 20:00:00,129,10,0.166667,447,20
1644430081,2016-03-14 21:00:00,84,0,0.0,0,21
1644430081,2016-03-14 22:00:00,84,0,0.0,0,22
1644430081,2016-03-14 23:00:00,83,0,0.0,0,23
